vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,proj,freshman,n_past_votes
house_118_1st_337,S001193,Swalwell,D,CA,house,118,H J RES 79,"Relating to a national emergency declared by the President on May 11, 2004",2023-07-18,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.1821, ideal=(-0.355, -0.050), midpoint=(0.219, -0.697) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,1.182098,veteran,25
house_112_2nd_157,C001069,Courtney,D,CT,house,112,H R 1815,Lena Horne Recognition Act,2012-04-17,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_1st_445,D000616,DesJarlais,R,TN,house,113,H R 367,Regulations From the Executive in Need of Scrutiny Act,2013-08-02,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2867, ideal=(0.578, -0.038), midpoint=(-0.060, 0.067) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2867389999999999,veteran,25
house_117_1st_224,H001058,Huizenga,R,MI,house,117,S 957,To direct the Secretary of Veterans Affairs to ensure that certain medical facilities of the Department of Veterans Affairs have physical locations for the disposal of controlled substances medications,2021-07-27,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_115_1st_184,J000295,Joyce (OH),R,OH,house,115,H R 372,Competitive Health Insurance Reform Act of 2017,2017-03-22,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_114_1st_641,S000364,Shimkus,R,IL,house,114,H R 3189,Fed Oversight Reform and Modernization (FORM) Act of 2015,2015-11-19,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2094, ideal=(0.375, 0.154), midpoint=(0.120, -0.201) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2094499999999999,veteran,25
house_114_1st_147,C001066,Castor (FL),D,FL,house,114,H R 1480,SAFE Act Confidentiality and Privilege Enhancement Act,2015-04-13,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_119_1st_334,C001117,Casten,D,IL,house,119,H R 3668,Improving Interagency Coordination for Pipeline Reviews Act,2025-12-12,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1124, ideal=(-0.623, 0.401), midpoint=(-0.076, 0.276) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.112374,veteran,25
house_119_1st_137,B000740,Bice,R,OK,house,119,S J RES 13,Providing for congressional disapproval of the rule submitted by the Office of the Comptroller of the Currency of the Department of the Treasury relating to the review of applications under the Bank Merger Act,2025-05-20,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5758, ideal=(0.411, 0.308), midpoint=(0.065, -0.205) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.57584,veteran,25
house_117_1st_346,W000816,Williams (TX),R,TX,house,117,H R 4881,Old Pascua Community Land Acquisition Act,2021-11-02,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3263, ideal=(0.593, 0.068), midpoint=(0.385, -0.923) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.326306,veteran,25
house_111_1st_147,L000563,Lipinski,D,IL,house,111,H R 1617,Department of Homeland Security Component Privacy Act of 2009,2009-03-24,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_116_1st_71,T000467,Thompson (PA),R,PA,house,116,H R 507,Put Trafficking Victims First Act of 2019,2019-02-07,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_119_1st_310,B000740,Bice,R,OK,house,119,H R 2965,Small Business Regulatory Reduction Act,2025-12-03,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4310, ideal=(0.411, 0.308), midpoint=(-0.162, 0.208) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.4309939999999999,veteran,25
senate_116_1_53,D000563,Durbin (D-IL),D,IL,senate,116,A bill making supplemental appropriations for the fiscal year ending September 3,Motion to Invoke Cloture on the Motion to Proceed to H.R. 268,2019-03-26,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.9512, ideal=(-0.338, -0.314), midpoint=(0.445, 0.896) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.951225,veteran,25
house_118_2nd_440,P000197,Pelosi,D,CA,house,118,S 2228,Building Chips in America Act,2024-09-23,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.7735, ideal=(-0.489, -0.174), midpoint=(-0.669, 0.743) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.7735010000000001,veteran,25
house_114_1st_376,M001187,Meadows,R,NC,house,114,H R 1190,Protecting Seniors’ Access to Medicare Act of 2015,2015-06-23,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1997, ideal=(0.605, -0.201), midpoint=(-0.134, -0.092) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.199689,veteran,25
house_117_1st_45,G000590,Green (TN),R,TN,house,117,H R 803,Colorado Wilderness Act,2021-02-26,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5363, ideal=(0.671, 0.018), midpoint=(0.335, -0.942) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.5362560000000001,veteran,25
house_114_1st_686,F000449,Fortenberry,R,NE,house,114,H R 2130,Red River Private Property Protection Act,2015-12-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0684, ideal=(0.304, -0.061), midpoint=(-0.035, -0.058) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0683939999999999,veteran,25
senate_110_1_398,B001261,Barrasso (R-WY),R,WY,senate,110,"A bill to reauthorize Amtrak, and for other purposes.",Motion to Invoke Cloture on S.294,2007-10-30,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0175, ideal=(0.540, 0.195), midpoint=(0.482, -0.030) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.017548,freshman,25
house_113_2nd_211,P000604,Payne,D,NJ,house,113,H R 4438,American Research and Competitiveness Act of 2014,2014-05-09,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0428, ideal=(-0.520, -0.096), midpoint=(-0.294, -0.039) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.042799,veteran,25
house_114_2nd_146,L000287,Lewis,D,GA,house,114,H R 3340,Financial Stability Oversight Council Reform Act,2016-04-14,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.2718, ideal=(-0.589, -0.221), midpoint=(0.036, -0.094) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.271833,veteran,25
house_116_1st_33,C001114,Curtis (R-UT),R,UT,house,116,H R 135,Federal Employee Antidiscrimination Act,2019-01-15,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_114_1st_526,P000601,Palazzo,R,MS,house,114,S 2082,"To amend title 38, United States Code, to extend certain expiring provisions of law administered by the Secretary of Veterans Affairs, and for other purposes.",2015-09-30,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
senate_119_2_50,Y000064,Young (R-IN),R,IN,senate,119,In the nature of a substitute.,Motion to Invoke Cloture Re: Amdt. No. 4308,2026-03-10,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.2838, ideal=(0.444, -0.042), midpoint=(0.538, -0.487) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2837579999999999,veteran,25
house_116_2nd_69,S001200,Soto,D,FL,house,116,H R 2546,Protecting America’s Wilderness Act,2020-02-12,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5793, ideal=(-0.339, 0.229), midpoint=(0.021, 0.627) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.579334,veteran,25
house_113_2nd_13,H001038,Higgins (NY),D,NY,house,113,S 230,"To authorize the Peace Corps Commemorative Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes",2014-01-13,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_115_2nd_284,C001109,Cheney,R,WY,house,115,H R 2,Agriculture and Nutrition Act of 2018,2018-06-21,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4740, ideal=(0.405, 0.820), midpoint=(-0.154, 0.645) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.4740429999999999,freshman,25
house_112_1st_290,N000002,Nadler,D,NY,house,112,H R 1214,To repeal mandatory funding for school-based health center construction,2011-05-04,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.2251, ideal=(-0.507, -0.471), midpoint=(0.001, 0.602) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,1.225083,veteran,25
house_112_1st_563,W000808,Wilson (FL),D,FL,house,112,H R 2417,Better Use of Light Bulbs Act,2011-07-12,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5112, ideal=(-0.476, -0.001), midpoint=(-0.176, 0.789) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.51121,freshman,25
house_115_2nd_490,N000015,Neal,D,MA,house,115,S 1580,Protecting Girls’ Access to Education in Vulnerable Settings Act,2018-12-21,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_118_2nd_101,T000480,Timmons,R,SC,house,118,H R 7023,Creating Confidence in Clean Water Permitting Act,2024-03-21,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.1177, ideal=(0.600, 0.052), midpoint=(-0.123, 0.535) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.117729,veteran,25
house_112_1st_804,S001175,Speier,D,CA,house,112,H R 2447,To grant the congressional gold medal to the Montford Point Marines,2011-10-25,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_115_1st_256,H001053,Hartzler,R,MO,house,115,H R 1628,American Health Care Act,2017-05-04,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.3009, ideal=(0.478, 0.229), midpoint=(0.021, 0.919) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.300893,veteran,25
house_112_2nd_10,G000558,Guthrie,R,KY,house,112,H R 1022,Buffalo Soldiers in the National Parks Study Act,2012-01-25,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1855, ideal=(0.426, 0.273), midpoint=(0.378, 0.896) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.185494,veteran,25
house_110_2nd_226,C001051,Carter (TX),R,TX,house,110,S 2739,Consolidated Natural Resources Act of 2008,2008-04-29,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.2585, ideal=(0.487, 0.548), midpoint=(0.274, 0.522) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.258484,veteran,25
house_119_1st_191,G000576,Grothman,R,WI,house,119,H R 1709,Understanding Cybersecurity of Mobile Networks Act,2025-07-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.8223, ideal=(0.601, -0.198), midpoint=(-0.217, -0.976) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.8223420000000001,veteran,25
house_115_1st_269,G000558,Guthrie,R,KY,house,115,H R 1862,Global Child Protection Act of 2017,2017-05-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3388, ideal=(0.426, 0.273), midpoint=(-0.598, 0.802) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.338763,veteran,25
house_118_2nd_242,K000392,Kustoff,R,TN,house,118,H R 8282,Illegitimate Court Counteraction Act,2024-06-04,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.8973, ideal=(0.541, 0.335), midpoint=(0.099, -0.995) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.897306,veteran,25
house_115_2nd_427,M001177,McClintock,R,CA,house,115,H R 3008,George W. Bush Childhood Home Study Act,2018-12-10,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_118_2nd_492,W000822,Watson Coleman,D,NJ,house,118,H R 5349,Crucial Communism Teaching Act,2024-12-06,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5783, ideal=(-0.592, -0.230), midpoint=(-0.893, 0.450) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.578262,veteran,25
house_118_1st_144,V000131,Veasey,D,TX,house,118,H R 1093,"To direct the Secretary of State to submit to Congress a report on implementation of the advanced capabilities pillar of the trilateral security partnership between Australia, the United Kingdom, and the United States",2023-03-22,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_117_2nd_439,M001196,Moulton,D,MA,house,117,S 3157,Bridging the Gap for New Americans Act,2022-09-19,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.1043, ideal=(-0.286, -0.049), midpoint=(0.285, -0.646) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.104328,veteran,25
house_112_2nd_42,L000564,Lamborn,R,CO,house,112,H R 3581,Budget and Accounting Transparency Act,2012-02-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1458, ideal=(0.665, 0.257), midpoint=(-0.050, -0.260) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.145794,veteran,25
house_118_2nd_119,C001117,Casten,D,IL,house,118,H R 7888,Reforming Intelligence and Securing America Act,2024-04-12,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.9290, ideal=(-0.623, 0.401), midpoint=(0.144, -0.108) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.928989,veteran,25
house_117_2nd_505,S001201,Suozzi,D,NY,house,117,S 4052,Early Hearing Detection and Intervention Act,2022-12-06,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.3171, ideal=(-0.213, 0.172), midpoint=(0.746, -0.291) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.317122,veteran,25
house_118_1st_380,T000480,Timmons,R,SC,house,118,H R 4366,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",2023-07-27,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.2755, ideal=(0.600, 0.052), midpoint=(-0.172, 0.985) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.2755009999999999,veteran,25
house_114_1st_35,B001257,Bilirakis,R,FL,house,114,H R 240,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2015, and for other purposes",2015-01-14,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0346, ideal=(0.423, -0.030), midpoint=(0.082, 0.066) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0346119999999999,veteran,25
house_111_1st_433,D000191,DeFazio,D,OR,house,111,H R 2990,Disabled Military Retiree Relief Act,2009-06-24,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_115_2nd_441,G000568,Griffith,R,VA,house,115,H R 7279,Water Infrastructure Improvement Act,2018-12-19,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.5371, ideal=(0.510, -0.330), midpoint=(-0.848, 0.530) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.5371220000000001,veteran,25
house_117_2nd_232,C001084,Cicilline,D,RI,house,117,H R 7688,Consumer Fuel Price Gouging Prevention Act,2022-05-19,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0206, ideal=(-0.389, -0.262), midpoint=(0.059, -0.998) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.020608,veteran,25
house_113_2nd_533,L000575,Lankford (R-OK),R,OK,house,113,H R 3438,To amend the Homeland Security Act of 2002 to authorize use of grants under the Urban Area Security Initiative and the State Homeland Security Grant Program to work in conjunction with a Department of Energy national laboratory,2014-12-01,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_118_2nd_29,T000483,Trone,D,MD,house,118,H R 2754,"To designate the facility of the United States Postal Service located at 2395 East Del Mar Boulevard in Laredo, Texas, as the “Lance Corporal David Lee Espinoza, Lance Corporal Juan Rodrigo Rodriguez & Sergeant Roberto Arizola Jr. Post Office Building”",2024-01-31,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_116_2nd_189,F000449,Fortenberry,R,NE,house,116,H R 2639,Strength in Diversity Act,2020-09-15,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1712, ideal=(0.304, -0.061), midpoint=(0.166, 0.759) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.171232,veteran,25
house_116_2nd_90,C001115,Cloud,R,TX,house,116,H R 1140,Rights for Transportation Security Officers Act,2020-03-05,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.2357, ideal=(0.689, -0.382), midpoint=(0.162, 0.907) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.235705,veteran,25
house_115_2nd_416,R000577,Ryan (OH),D,OH,house,115,H R 6064,To rename the Oyster Bay National Wildlife Refuge as the Congressman Lester Wolff National Wildlife Refuge,2018-11-13,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_118_2nd_184,O000019,Obernolte,R,CA,house,118,H R 6192,Hands Off Our Home Appliances Act,2024-05-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.7637, ideal=(0.318, 0.300), midpoint=(0.126, -0.434) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.7636580000000001,veteran,25
house_114_2nd_479,C001093,Collins (GA),R,GA,house,114,H R 5578,Survivors’ Bill of Rights Act of 2016,2016-09-06,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_116_1st_428,W000812,Wagner,R,MO,house,116,H R 2722,SAFE Act,2019-06-27,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1062, ideal=(0.392, 0.303), midpoint=(-0.054, 0.999) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1061979999999999,veteran,25
senate_113_1_218,R000307,Roberts (R-KS),R,KS,senate,113,"An act making continuing appropriations for the fiscal year ending September 30,",Motion to Invoke Cloture on H.R. 2775 As Amended,2013-10-16,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.3203, ideal=(0.413, -0.090), midpoint=(0.600, -0.060) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.320275,veteran,25
house_113_1st_414,T000467,Thompson (PA),R,PA,house,113,H R 2397,"Making appropriations for the Department of Defense for fiscal year ending September 30, 2014, and for other purposes",2013-07-24,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3967, ideal=(0.335, 0.342), midpoint=(-0.529, 0.199) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.3967,veteran,25
house_117_1st_225,J000032,Jackson Lee,D,TX,house,117,S 1910,Major Medical Facility Authorization Act,2021-07-27,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_116_1st_134,C001108,Comer,R,KY,house,116,H R 7,Paycheck Fairness Act,2019-03-27,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3369, ideal=(0.593, -0.071), midpoint=(0.241, -0.247) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.336864,veteran,25
house_116_1st_424,F000462,"Frankel, Lois",D,FL,house,116,H R 3351,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2020, and for other purposes",2019-06-26,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.2325, ideal=(-0.395, -0.017), midpoint=(0.189, -0.982) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.2324879999999999,veteran,25
senate_113_2_21,M001169,Murphy (D-CT),D,CT,senate,113,A bill to provide for the reform and continuation of agricultural and other prog,Conference Report to Accompany H.R. 2642,2014-02-04,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3540, ideal=(-0.289, -0.259), midpoint=(0.780, 0.626) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.353967,veteran,25
house_116_1st_52,C001117,Casten,D,IL,house,116,H R 624,Promoting Transparent Standards for Corporate Insiders Act,2019-01-28,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,23
house_119_2nd_37,G000585,Gomez,D,CA,house,119,H R 6945,Supporting Pregnant and Parenting Women and Families Act,2026-01-21,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4094, ideal=(-0.532, -0.258), midpoint=(0.071, -0.246) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.409446,veteran,25
house_119_2nd_65,S001205,Scanlon,D,PA,house,119,H J RES 72,"Relating to a national emergency by the President on February 1, 2025",2026-02-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3202, ideal=(-0.460, -0.213), midpoint=(0.055, 0.635) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.320162,veteran,25
